Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10
891000000000000000000;35524000000000000;270000000000000000;24730000000000000000;4000000000000000000;12710000000000000000;4270000000000000000;354000000000000000;-1189600000000000000
790000000000000000000;31297000000000000;230000000000000000;56240000000000000000;11480000000000000000;28420000000000000000;10420000000000000000;353900000000000000;-1189600000000000000
929000000000000000000;36734000000000000;340000000000000000;20470000000000000000;3470000000000000000;8880000000000000000;3520000000000000000;353800000000000000;-1189600000000000000
952000000000000000000;35938000000000000;350000000000000000;22200000000000000000;3880000000000000000;9060000000000000000;3730000000000000000;353800000000000000;-1189500000000000000
856000000000000000000;30568000000000000;410000000000000000;24170000000000000000;4350000000000000000;9730000000000000000;4060000000000000000;353800000000000000;-1189600000000000000
870000000000000000000;37533000000000000;260000000000000000;48000000000000000000;8310000000000000000;23650000000000000000;7430000000000000000;353800000000000000;-1189400000000000000
831000000000000000000;37250000000000000;300000000000000000;25940000000000000000;4780000000000000000;14190000000000000000;4800000000000000000;353800000000000000;-1189500000000000000
706000000000000000000;38307000000000000;330000000000000000;31220000000000000000;5790000000000000000;17330000000000000000;5450000000000000000;353800000000000000;-1189200000000000000
995000000000000000000;38750000000000000;210000000000000000;39990000000000000000;7270000000000000000;18890000000000000000;6880000000000000000;354100000000000000;-1189500000000000000
1046000000000000000000;42214000000000000;140000000000000000;55480000000000000000;9410000000000000000;28150000000000000000;9350000000000000000;354000000000000000;-1189400000000000000
1391000000000000000000;54592000000000000;270000000000000000;30740000000000000000;4520000000000000000;12230000000000000000;4520000000000000000;353900000000000000;-1189400000000000000
1941000000000000000000;77751000000000000;130000000000000000;31370000000000000000;4170000000000000000;13180000000000000000;3970000000000000000;353900000000000000;-1189400000000000000
1008000000000000000000;30938000000000000;60000000000000000;46560000000000000000;9710000000000000000;23200000000000000000;9350000000000000000;354100000000000000;-1189000000000000000
1430000000000000000000;63639000000000000;100000000000000000;32160000000000000000;5260000000000000000;15390000000000000000;4830000000000000000;354100000000000000;-1189400000000000000
1130000000000000000000;25690000000000000;100000000000000000;35870000000000000000;7740000000000000000;13980000000000000000;7630000000000000000;354000000000000000;-1189100000000000000
870000000000000000000;35441000000000000;140000000000000000;24580000000000000000;4330000000000000000;13520000000000000000;4110000000000000000;353700000000000000;-1188700000000000000
676000000000000000000;33462000000000000;320000000000000000;41210000000000000000;7550000000000000000;25900000000000000000;7210000000000000000;353700000000000000;-1189100000000000000
1053000000000000000000;21111000000000000;200000000000000000;13510000000000000000;2550000000000000000;7620000000000000000;2530000000000000000;353400000000000000;-1188800000000000000
757000000000000000000;24919000000000000;170000000000000000;35890000000000000000;7010000000000000000;17460000000000000000;6400000000000000000;353700000000000000;-1189200000000000000
628000000000000000000;26903000000000000;340000000000000000;24120000000000000000;4460000000000000000;15580000000000000000;4210000000000000000;353700000000000000;-1189300000000000000
576000000000000000000;20643000000000000;330000000000000000;33720000000000000000;7410000000000000000;23520000000000000000;7040000000000000000;353700000000000000;-1189400000000000000
597000000000000000000;18523000000000000;230000000000000000;11060000000000000000;2520000000000000000;7900000000000000000;2300000000000000000;353700000000000000;-1189400000000000000
613000000000000000000;21588000000000000;340000000000000000;16720000000000000000;3590000000000000000;10590000000000000000;3490000000000000000;353700000000000000;-1189500000000000000
574000000000000000000;28750000000000000;370000000000000000;16670000000000000000;3620000000000000000;9710000000000000000;3350000000000000000;353700000000000000;-1189400000000000000
554000000000000000000;16728000000000000;370000000000000000;14750000000000000000;3270000000000000000;9460000000000000000;2950000000000000000;353700000000000000;-1189500000000000000
524000000000000000000;17467000000000000;410000000000000000;14630000000000000000;3390000000000000000;10660000000000000000;3180000000000000000;353700000000000000;-1189600000000000000
543000000000000000000;13650000000000000;400000000000000000;16030000000000000000;3740000000000000000;10260000000000000000;3370000000000000000;353700000000000000;-1189600000000000000
595000000000000000000;27740000000000000;380000000000000000;21210000000000000000;4330000000000000000;15470000000000000000;4410000000000000000;353900000000000000;-1189700000000000000
468000000000000000000;16250000000000000;320000000000000000;13610000000000000000;3630000000000000000;14830000000000000000;2970000000000000000;353800000000000000;-1189700000000000000
500000000000000000000;10648000000000000;390000000000000000;14970000000000000000;3830000000000000000;11820000000000000000;3550000000000000000;353800000000000000;-1189800000000000000
480000000000000000000;9951000000000000;420000000000000000;11850000000000000000;3580000000000000000;10380000000000000000;2990000000000000000;353800000000000000;-1189700000000000000
580000000000000000000;18819000000000000;410000000000000000;23960000000000000000;6020000000000000000;17810000000000000000;5430000000000000000;353700000000000000;-1189700000000000000
575000000000000000000;13750000000000000;350000000000000000;16730000000000000000;4260000000000000000;10410000000000000000;4130000000000000000;353800000000000000;-1189700000000000000
510000000000000000000;14024000000000000;260000000000000000;13170000000000000000;3740000000000000000;10250000000000000000;3040000000000000000;353800000000000000;-1189900000000000000
575000000000000000000;13451000000000000;300000000000000000;13900000000000000000;3610000000000000000;11160000000000000000;2980000000000000000;353800000000000000;-1189900000000000000
491000000000000000000;14146000000000000;220000000000000000;18120000000000000000;4570000000000000000;15920000000000000000;4200000000000000000;353900000000000000;-1189800000000000000
548000000000000000000;14786000000000000;240000000000000000;18070000000000000000;4650000000000000000;14600000000000000000;4100000000000000000;353800000000000000;-1189800000000000000
508000000000000000000;16250000000000000;340000000000000000;10200000000000000000;2470000000000000000;7950000000000000000;2280000000000000000;353800000000000000;-1189800000000000000
494000000000000000000;8639000000000000;280000000000000000;11710000000000000000;2990000000000000000;11930000000000000000;2730000000000000000;353800000000000000;-1189800000000000000
488000000000000000000;16009000000000000;390000000000000000;22280000000000000000;5420000000000000000;15160000000000000000;4350000000000000000;353900000000000000;-1189900000000000000
554000000000000000000;18319000000000000;360000000000000000;14380000000000000000;3480000000000000000;10540000000000000000;3410000000000000000;353900000000000000;-1189900000000000000
701000000000000000000;25083000000000000;520000000000000000;28050000000000000000;5730000000000000000;13250000000000000000;5220000000000000000;353900000000000000;-1189900000000000000
507000000000000000000;11875000000000000;290000000000000000;6070000000000000000;1770000000000000000;4760000000000000000;1430000000000000000;353900000000000000;-1189800000000000000
469000000000000000000;12618000000000000;320000000000000000;26200000000000000000;6820000000000000000;23750000000000000000;6840000000000000000;353900000000000000;-1189800000000000000
555000000000000000000;22212000000000000;410000000000000000;3030000000000000000;780000000000000000;2160000000000000000;800000000000000000;353700000000000000;-1190000000000000000
574000000000000000000;14773000000000000;360000000000000000;8320000000000000000;1980000000000000000;8140000000000000000;1740000000000000000;353700000000000000;-1189900000000000000
581000000000000000000;17292000000000000;380000000000000000;9180000000000000000;2200000000000000000;7430000000000000000;2220000000000000000;353700000000000000;-1189900000000000000
579000000000000000000;11638000000000000;350000000000000000;8250000000000000000;1790000000000000000;6700000000000000000;1810000000000000000;353700000000000000;-1189800000000000000
425000000000000000000;14125000000000000;520000000000000000;4250000000000000000;1190000000000000000;3800000000000000000;970000000000000000;353700000000000000;-1189700000000000000
575000000000000000000;11944000000000000;440000000000000000;4340000000000000000;1100000000000000000;2740000000000000000;860000000000000000;353800000000000000;-1190100000000000000
675000000000000000000;10750000000000000;520000000000000000;1140000000000000000;260000000000000000;1580000000000000000;260000000000000000;353800000000000000;-1190100000000000000
